City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Udachnyy,RU,2021-06-14 03:02:08,66.4167,112.4,45.1,77,100,14.27
292,Leningradskiy,RU,2021-06-14 03:02:08,69.3833,178.4167,39.58,76,3,14.2
293,Preobrazheniye,RU,2021-06-14 03:02:09,42.9019,133.9064,60.08,80,100,8.95
294,Qui Nhon,VN,2021-06-14 03:02:09,13.7667,109.2333,86.4,60,100,8.19
295,Bundaberg,AU,2021-06-14 03:02:10,-24.85,152.35,69.22,81,97,1.01
296,Kirovsk,UA,2021-06-14 03:02:10,48.6375,38.6428,62.8,81,41,2.06
297,Rosa Zarate,EC,2021-06-14 03:02:11,0.3333,-79.4667,73.45,94,97,1.39
298,Samarai,PG,2021-06-14 03:02:12,-10.6167,150.6667,81.88,76,32,9.04
299,Saint Anthony,US,2021-06-14 03:02:12,45.0205,-93.218,80.65,47,1,13.8
300,Sibenik,HR,2021-06-14 03:02:12,43.7272,15.9058,66.54,65,0,10.47
301,Senovo,SI,2021-06-14 03:02:13,46.0236,15.4769,54.39,79,0,1.01
302,Tabou,CI,2021-06-14 03:02:13,4.423,-7.3528,78.1,85,81,4.52
303,Vardo,NO,2021-06-14 03:02:14,70.3705,31.1107,48.4,69,76,16.04
304,Tikrit,IQ,2021-06-14 03:02:14,34.6071,43.6782,82.56,19,0,7.94
305,Krasnokamensk,RU,2021-06-14 03:02:15,50.0979,118.0369,64.08,86,100,5.84
306,Farah,AF,2021-06-14 02:57:41,32.5,62.5,86.36,8,0,7.4
307,Nokaneng,BW,2021-06-14 03:02:15,-19.6667,22.2667,50.85,46,0,3.36
308,Necochea,AR,2021-06-14 03:02:16,-38.5473,-58.7368,52.03,83,100,8.34
309,Launceston,AU,2021-06-14 03:02:16,-41.45,147.1667,59.14,71,90,1.01
310,Rongcheng,CN,2021-06-14 03:02:16,30.634,117.8517,88.02,71,100,4.79
311,Namibe,AO,2021-06-14 02:57:49,-15.1961,12.1522,69.93,62,3,1.92
312,Nemuro,JP,2021-06-14 03:02:17,43.3236,145.575,50.88,94,84,7.52
313,Tiksi,RU,2021-06-14 03:02:18,71.6872,128.8694,38.39,77,98,3.74
314,Salym,RU,2021-06-14 03:02:18,60.0625,71.4789,72.64,45,74,6.73
315,Macapa,BR,2021-06-14 02:57:37,0.0389,-51.0664,80.58,94,0,4.61
316,Yangambi,CD,2021-06-14 03:02:19,0.8102,24.4336,70.66,87,100,3.58
317,Haines Junction,CA,2021-06-14 03:02:19,60.7522,-137.5108,57.83,62,99,7.76
318,Thalassery,IN,2021-06-14 03:02:19,11.75,75.5333,79.25,85,100,10.8
319,Casas Grandes,MX,2021-06-14 03:02:20,30.3667,-107.95,87.44,16,3,12.46
320,Camacha,PT,2021-06-14 03:02:20,33.0833,-16.3333,66.96,73,40,13.8
321,Chapais,CA,2021-06-14 03:02:21,49.7834,-74.8492,56.8,60,100,3.27
322,Kars,TR,2021-06-14 03:02:21,40.602,43.095,41.85,76,2,0.38
323,Faya,SA,2021-06-14 03:02:21,18.3851,42.4509,65.3,12,90,7.49
324,Yenagoa,NG,2021-06-14 03:02:22,4.9247,6.2642,75.85,92,93,4.65
325,Naujamiestis,LT,2021-06-14 03:02:22,55.6869,24.1523,47.35,89,10,8.41
326,Coihaique,CL,2021-06-14 02:57:56,-45.5752,-72.0662,33.75,75,0,2.3
327,Morant Bay,JM,2021-06-14 03:00:01,17.8815,-76.4093,77.63,89,100,8.39
328,Colac,AU,2021-06-14 03:02:23,-38.3333,143.5833,59.16,62,75,4.34
329,Wanning,CN,2021-06-14 03:02:24,18.8003,110.3967,87.51,65,100,10.54
330,Truckee,US,2021-06-14 02:57:55,39.328,-120.1833,74.62,60,1,11.5
331,Kabinda,CD,2021-06-14 03:02:24,-6.1333,24.4833,65.43,49,83,4.27
332,Fairbanks,US,2021-06-14 03:02:15,64.8378,-147.7164,69.1,56,94,1.99
333,Half Moon Bay,US,2021-06-14 03:00:15,37.4636,-122.4286,74.8,80,48,4.34
334,Namatanai,PG,2021-06-14 03:02:25,-3.6667,152.4333,84.87,65,15,6.73
335,Bloomfield,US,2021-06-14 02:58:16,40.8068,-74.1854,68.5,77,90,1.01
336,Hokitika,NZ,2021-06-14 03:02:26,-42.7167,170.9667,58.73,87,9,5.26
337,Maumere,ID,2021-06-14 03:02:26,-8.6199,122.2111,83.25,71,92,3.15
338,Asau,RO,2021-06-14 03:02:27,46.4333,26.4,55.76,88,93,4.05
339,Bati,ET,2021-06-14 03:02:27,11.1833,40.0167,73.78,27,93,6.42
340,Oistins,BB,2021-06-14 03:02:28,13.0667,-59.5333,79.86,85,100,21.16
341,Paoua,CF,2021-06-14 03:02:28,7.2427,16.4406,69.71,82,99,4.07
342,Bedesa,ET,2021-06-14 03:02:29,8.9,40.7833,59.14,84,100,5.39
343,Getulio Vargas,UY,2021-06-14 03:02:29,-32.6796,-53.5494,54.23,85,0,5.5
344,Magnitogorsk,RU,2021-06-14 03:02:30,53.4186,59.0472,61.63,72,20,2.24
345,Hue,VN,2021-06-14 03:02:30,16.4667,107.6,87.91,66,75,3.44
346,Soyo,AO,2021-06-14 03:02:30,-6.1349,12.3689,74.17,90,67,4.7
347,Fort Saint James,CA,2021-06-14 03:02:31,54.4333,-124.25,59.47,74,59,4.03
348,Pacific Grove,US,2021-06-14 03:02:31,36.6177,-121.9166,73.15,88,32,3.0
349,La Tuque,CA,2021-06-14 03:02:32,47.4334,-72.7824,55.44,89,44,4.63
350,Lulea,SE,2021-06-14 03:02:32,65.5842,22.1547,50.07,66,75,4.61
351,Zhangjiakou,CN,2021-06-14 03:01:28,40.81,114.8794,72.39,74,100,3.2
352,Griffith,US,2021-06-14 03:02:33,41.5284,-87.4237,78.73,59,1,0.0
353,Laramie,US,2021-06-14 03:02:33,41.3114,-105.5911,71.98,30,1,18.41
354,Victor Harbor,AU,2021-06-14 03:02:34,-35.5667,138.6167,67.91,80,87,10.71
355,Nome,US,2021-06-14 03:02:34,64.5011,-165.4064,46.47,87,90,12.66
356,Manado,ID,2021-06-14 03:02:35,1.487,124.8455,88.57,62,40,6.91
357,Opuwo,NA,2021-06-14 03:01:39,-18.0607,13.84,54.37,30,0,7.29
358,Petrovice U Karvine,CZ,2021-06-14 03:02:35,49.8959,18.5478,51.42,89,94,3.6
359,Yelan-Koleno,RU,2021-06-14 03:02:36,51.1523,41.2306,63.73,87,0,2.33
360,Marsa Matruh,EG,2021-06-14 03:02:36,31.3525,27.2453,70.34,77,0,11.92
361,Grand Gaube,MU,2021-06-14 03:02:36,-20.0064,57.6608,73.38,66,28,7.0
362,Marawi,PH,2021-06-14 03:02:37,7.9986,124.2928,81.64,64,15,2.21
363,Takanabe,JP,2021-06-14 03:02:37,32.1333,131.5,78.55,77,63,5.64
364,Trofors,NO,2021-06-14 03:02:38,65.5333,13.4063,49.35,91,100,7.83
365,San Javier,ES,2021-06-14 03:02:38,37.8063,-0.8374,74.03,57,0,1.99
366,Henties Bay,NA,2021-06-14 03:02:39,-22.116,14.2845,67.6,40,2,4.47
367,Laguna,US,2021-06-14 03:02:39,38.421,-121.4238,84.45,55,1,4.0
368,Vangaindrano,MG,2021-06-14 03:02:39,-23.35,47.6,63.64,95,100,4.38
369,Richards Bay,ZA,2021-06-14 03:02:40,-28.783,32.0377,65.86,42,0,6.06
370,Salinopolis,BR,2021-06-14 03:02:05,-0.6136,-47.3561,77.22,89,84,7.4
371,Whitehorse,CA,2021-06-14 03:02:40,60.7161,-135.0538,60.1,65,61,4.29
372,Beyneu,KZ,2021-06-14 03:02:41,45.3167,55.2,83.71,26,100,19.77
373,Los Llanos De Aridane,ES,2021-06-14 03:02:41,28.6585,-17.9182,65.95,90,0,12.66
374,Bogorodskoye,RU,2021-06-14 03:02:42,56.55,37.8833,60.78,86,4,4.27
375,Ust-Nera,RU,2021-06-14 03:02:42,64.5667,143.2,63.68,58,98,13.29
376,Humberto De Campos,BR,2021-06-14 03:02:42,-2.5983,-43.4611,74.68,95,23,4.16
377,Ancud,CL,2021-06-14 03:02:43,-41.8697,-73.8203,43.25,74,5,4.94
378,Takoradi,GH,2021-06-14 02:59:06,4.8845,-1.7554,78.94,86,97,7.25
379,Port Lincoln,AU,2021-06-14 03:02:43,-34.7333,135.8667,62.37,49,31,8.9
380,Kavarskas,LT,2021-06-14 03:02:44,55.4333,24.9167,46.56,92,0,6.87
381,Niceville,US,2021-06-14 03:00:00,30.5169,-86.4822,80.91,84,75,7.0
382,Bichura,RU,2021-06-14 03:02:45,50.5881,107.6022,66.16,43,75,3.58
383,Santa Cruz,BO,2021-06-14 03:02:45,-17.8,-63.1667,59.32,67,0,5.26
384,Sabaudia,IT,2021-06-14 03:02:46,41.3003,13.0282,71.2,97,0,3.02
385,Surgut,RU,2021-06-14 03:02:46,61.25,73.4167,73.58,49,0,6.71
386,Deputatskiy,RU,2021-06-14 03:02:46,69.3,139.9,61.09,37,100,1.77
387,Inhambane,MZ,2021-06-14 03:02:47,-23.865,35.3833,62.76,84,0,2.53
388,Resplendor,BR,2021-06-14 03:02:47,-19.3256,-41.2553,67.75,79,74,2.62
389,Rock Hill,US,2021-06-14 02:59:11,34.9249,-81.0251,73.98,89,99,1.25
390,Brae,GB,2021-06-14 03:02:48,60.3964,-1.353,49.91,91,75,21.18
391,Southbridge,US,2021-06-14 03:02:49,42.0751,-72.0334,66.09,94,6,5.21
392,Verkhnevilyuysk,RU,2021-06-14 03:02:49,63.4453,120.3167,70.56,34,100,4.97
393,Dingle,PH,2021-06-14 03:02:50,10.9995,122.6711,87.22,66,74,3.2
394,Santa Marta,CO,2021-06-14 03:02:50,11.2408,-74.199,83.98,77,51,4.34
395,Bontang,ID,2021-06-14 03:02:51,0.1333,117.5,79.43,76,100,3.76
396,Chifeng,CN,2021-06-14 02:59:24,42.2683,118.9636,78.71,58,100,11.56
397,Linqiong,CN,2021-06-14 03:02:51,30.4159,103.4609,78.78,69,100,2.71
398,Mint Hill,US,2021-06-14 03:02:52,35.1796,-80.6473,73.0,88,100,1.48
399,Lubango,AO,2021-06-14 03:02:52,-14.9172,13.4925,50.52,36,32,4.18
400,Leh,IN,2021-06-14 03:02:53,34.1667,77.5833,52.21,48,46,6.24
401,Barcelos,PT,2021-06-14 03:02:53,41.5388,-8.6151,68.85,91,11,2.64
402,Alekseyevka,RU,2021-06-14 03:02:54,50.6309,38.6903,63.93,85,2,1.83
403,Bandrele,YT,2021-06-14 03:02:54,-12.9067,45.1914,76.75,78,20,14.97
404,Ngunguru,NZ,2021-06-14 03:02:54,-35.6167,174.5,68.16,94,100,9.33
405,Pochutla,MX,2021-06-14 03:02:55,15.7432,-96.4661,79.65,90,99,2.28
406,Sakaraha,MG,2021-06-14 03:02:55,-22.9,44.5333,59.56,90,1,2.08
407,Sitka,US,2021-06-14 02:58:52,57.0531,-135.33,61.14,62,70,5.66
408,Coahuayana,MX,2021-06-14 03:02:56,18.7333,-103.6833,77.52,77,76,0.63
409,Oranjemund,NA,2021-06-14 03:02:56,-28.55,16.4333,56.34,77,100,5.59
410,Beaumont,US,2021-06-14 03:02:57,30.0861,-94.1019,86.04,81,40,0.0
411,Aguimes,ES,2021-06-14 03:02:57,27.9054,-15.4461,67.86,75,75,19.57
412,Cap-Chat,CA,2021-06-14 03:02:58,49.1001,-66.6821,49.96,55,2,7.29
413,Oxford,GB,2021-06-14 03:00:16,51.7522,-1.256,62.67,85,0,5.88
414,San Juan,AR,2021-06-14 02:58:44,-31.5375,-68.5364,60.06,43,20,9.73
415,Vicuna,CL,2021-06-14 03:02:59,-30.0319,-70.7081,60.51,43,0,1.77
416,Hualmay,PE,2021-06-14 03:02:59,-11.0964,-77.6139,64.74,83,1,6.91
417,Shahreza,IR,2021-06-14 03:02:59,32.0339,51.8794,80.78,14,0,2.86
418,Camaqua,BR,2021-06-14 03:03:00,-30.8511,-51.8122,53.13,85,1,4.07
419,Kerrville,US,2021-06-14 03:01:35,30.0474,-99.1403,83.55,75,1,0.0
420,Yinchuan,CN,2021-06-14 03:03:01,38.4681,106.2731,68.52,60,100,4.18
421,Norrtalje,SE,2021-06-14 03:03:01,59.758,18.705,55.44,65,22,7.74
422,Guerrero Negro,MX,2021-06-14 03:01:01,27.9769,-114.0611,63.07,89,21,13.53
423,Valparaiso,CL,2021-06-14 03:02:26,-33.0393,-71.6273,53.47,77,87,4.45
424,Lorengau,PG,2021-06-14 03:03:02,-2.0226,147.2712,85.71,62,84,10.16
425,Limbang,MY,2021-06-14 03:03:03,4.75,115.0,87.91,71,100,2.33
426,Saint-Francois,FR,2021-06-14 03:03:03,46.4154,3.9054,54.68,95,0,2.3
427,Terrace Bay,CA,2021-06-14 03:03:04,48.7834,-87.1,52.29,97,93,5.46
428,Bowen,AU,2021-06-14 03:03:04,-20.0167,148.2333,75.78,80,37,7.87
429,Srednekolymsk,RU,2021-06-14 03:03:05,67.45,153.6833,78.53,25,85,7.67
430,Yamada,JP,2021-06-14 03:03:05,39.4667,141.95,73.89,72,29,5.46
431,Talara,PE,2021-06-14 03:03:06,-4.5772,-81.2719,67.5,86,91,8.01
432,Shimoda,JP,2021-06-14 03:03:06,34.6667,138.95,81.16,69,100,5.41
433,Thunder Bay,CA,2021-06-14 02:59:52,48.4001,-89.3168,66.18,63,75,11.5
434,Kieta,PG,2021-06-14 03:03:07,-6.2167,155.6333,83.52,77,11,6.78
435,Ust-Kulom,RU,2021-06-14 03:03:08,61.6864,53.6902,64.54,87,35,6.46
436,Bururi,BI,2021-06-14 03:03:08,-3.85,29.6333,56.28,82,93,2.01
437,Loreto,MX,2021-06-14 03:03:09,22.2667,-101.9667,63.43,72,99,16.91
438,Vao,NC,2021-06-14 03:03:09,-22.6667,167.4833,73.8,81,96,5.5
439,Fukue,JP,2021-06-14 03:03:10,32.6881,128.8419,72.86,77,100,4.52
440,Kanigoro,ID,2021-06-14 03:03:11,-8.13,112.219,84.42,66,100,4.99
441,Linxi,CN,2021-06-14 03:03:11,39.7,118.4333,83.73,67,100,8.66
442,Olafsvik,IS,2021-06-14 03:03:12,64.8945,-23.7142,38.28,84,92,32.75
443,Nsunga,TZ,2021-06-14 03:03:12,-1.1439,31.3947,61.41,82,100,2.04
444,Usinsk,RU,2021-06-14 03:03:13,65.9939,57.5281,66.58,64,91,12.19
445,Santa Cruz De La Palma,ES,2021-06-14 03:03:13,28.6835,-17.7642,69.94,73,0,12.66
446,Pavelets,RU,2021-06-14 03:03:14,53.7883,39.246,63.12,89,3,4.18
447,Lavrentiya,RU,2021-06-14 03:03:15,65.5833,-171.0,35.35,98,100,9.86
448,Pavilosta,LV,2021-06-14 03:03:15,56.8879,21.1859,42.75,68,55,4.52
449,Mahanoro,MG,2021-06-14 03:03:15,-19.9,48.8,66.34,94,100,12.48
450,Itaituba,BR,2021-06-14 03:03:16,-4.2761,-55.9836,76.24,76,80,1.54
451,Dunedin,NZ,2021-06-14 03:03:16,-45.8742,170.5036,53.8,96,81,8.43
452,Kismayo,SO,2021-06-14 03:03:17,-0.3582,42.5454,77.32,81,86,15.19
453,Ures,MX,2021-06-14 03:03:17,29.4333,-110.4,91.06,31,11,13.6
454,Mayumba,GA,2021-06-14 03:03:18,-3.432,10.6554,75.11,89,65,2.77
455,Anori,BR,2021-06-14 03:03:18,-3.7728,-61.6442,74.41,87,78,2.68
456,Cheney,US,2021-06-14 03:00:23,47.4874,-117.5758,81.48,46,59,4.23
457,Straumen,NO,2021-06-14 03:03:19,63.8709,11.2999,52.95,90,100,11.12
458,Padang,ID,2021-06-14 03:03:20,-0.9492,100.3543,84.18,76,18,3.58
459,Saint Andrews,US,2021-06-14 03:03:20,34.0454,-81.1293,75.11,78,75,0.0
460,Salinas,US,2021-06-14 03:03:21,36.6777,-121.6555,73.56,75,1,8.05
461,Emerald,AU,2021-06-14 03:03:22,-23.5333,148.1667,73.35,79,100,2.8
462,Yumen,CN,2021-06-14 03:03:22,40.2833,97.2,74.32,31,100,12.59
463,Duxbury,US,2021-06-14 03:03:23,42.0418,-70.6723,67.68,77,1,1.01
464,Mount Isa,AU,2021-06-14 03:03:23,-20.7333,139.5,80.37,12,75,6.91
465,Axim,GH,2021-06-14 03:03:24,4.8699,-2.2405,78.8,86,90,6.08
466,Mackenzie,CA,2021-06-14 03:03:24,55.2999,-123.1698,53.82,82,90,11.5
467,Bela,IN,2021-06-14 03:03:24,25.9333,81.9833,77.47,94,100,12.21
468,Acapulco,MX,2021-06-14 03:00:12,16.8634,-99.8901,80.06,82,72,3.51
469,Namtsy,RU,2021-06-14 03:03:25,62.7161,129.6658,69.91,26,7,2.17
470,Torrington,US,2021-06-14 03:03:25,41.8007,-73.1212,67.68,87,36,4.9
471,Kannangad,IN,2021-06-14 03:03:26,12.3081,75.1063,80.11,83,100,13.76
472,Komsomolskiy,UZ,2021-06-14 03:03:26,40.4272,71.7189,76.42,52,10,9.22
473,Angoche,MZ,2021-06-14 03:03:27,-16.2325,39.9086,66.31,90,24,7.72
474,Asfi,MA,2021-06-14 02:58:44,32.2994,-9.2372,65.01,93,1,8.19
475,Mamontovo,RU,2021-06-14 03:03:27,52.7055,81.6244,64.17,70,68,11.63
476,Malanje,AO,2021-06-14 03:03:28,-9.5402,16.341,54.72,44,53,4.97
477,Imbituba,BR,2021-06-14 03:01:50,-28.24,-48.6703,56.05,86,0,7.0
478,Lakatoro,VU,2021-06-14 03:03:28,-16.0999,167.4164,81.9,68,72,7.09
479,Svetlogorsk,BY,2021-06-14 03:03:29,52.6333,29.7333,54.5,93,92,3.44
480,Anahuac,MX,2021-06-14 03:03:29,27.2333,-100.15,89.46,38,0,14.16
481,Auki,SB,2021-06-14 03:03:29,-8.7676,160.7034,83.86,72,86,3.87
482,Bouna,CI,2021-06-14 03:03:30,9.2667,-3.0,73.74,89,18,6.15
483,Porto Novo,BJ,2021-06-14 03:03:30,6.4965,2.6036,78.75,82,82,6.04
484,Alghero,IT,2021-06-14 03:03:31,40.5589,8.3181,64.49,100,5,1.14
485,Kaoma,ZM,2021-06-14 03:02:14,-14.7833,24.8,44.69,50,7,5.23
486,Miri,MY,2021-06-14 03:03:32,4.4148,114.0089,86.86,64,100,2.26
487,Moron,AR,2021-06-14 03:03:32,-34.6534,-58.6198,61.99,86,2,1.99
488,Roma,US,2021-06-14 03:03:33,43.2128,-75.4557,76.86,64,1,6.91
489,Kayerkan,RU,2021-06-14 03:03:34,69.3497,87.7602,47.05,73,67,8.72
490,Eureka,US,2021-06-14 03:03:34,40.8021,-124.1637,65.62,95,100,3.0
491,Mundargi,IN,2021-06-14 03:03:34,15.2167,75.9,73.56,81,100,19.13
492,Manono,CD,2021-06-14 03:03:35,-7.3,27.4167,65.25,54,86,3.78
493,Luganville,VU,2021-06-14 03:03:35,-15.5333,167.1667,81.39,74,72,9.82
494,Kitimat,CA,2021-06-14 02:59:43,54.0524,-128.6534,61.18,87,62,3.85
495,Kalanwali,IN,2021-06-14 03:03:36,29.85,74.95,92.57,44,0,5.95
496,Rocha,UY,2021-06-14 03:03:36,-34.4833,-54.3333,53.49,91,5,7.07
497,Ketchikan,US,2021-06-14 03:03:37,55.3422,-131.6461,54.64,95,100,3.8
498,Bani,DO,2021-06-14 03:03:37,18.2833,-70.3333,80.74,83,17,7.07
499,Saint-Augustin,CA,2021-06-14 03:01:13,51.226,-58.6502,43.57,90,24,2.17
500,Manyoni,TZ,2021-06-14 03:03:38,-5.7467,34.8382,54.01,87,48,1.61
501,Altay,CN,2021-06-14 03:03:38,47.8667,88.1167,57.45,42,13,6.31
502,La Asuncion,VE,2021-06-14 03:03:39,11.0333,-63.8628,77.74,89,25,11.45
503,Vestmanna,FO,2021-06-14 03:03:39,62.1564,-7.1664,47.32,93,90,11.5
504,Jackson,US,2021-06-14 03:03:40,42.4165,-122.8345,68.36,75,90,11.5
505,Pasni,PK,2021-06-14 03:02:10,25.2631,63.471,83.14,79,99,6.93
506,Naryan-Mar,RU,2021-06-14 03:03:40,67.6713,53.087,70.65,51,49,13.56
507,Kingman,US,2021-06-14 03:03:41,35.1894,-114.053,98.08,6,1,10.36
508,Fort Nelson,CA,2021-06-14 03:03:41,58.8053,-122.7002,70.02,42,61,1.01
509,Gamba,GA,2021-06-14 03:03:42,-2.65,10.0,75.9,88,100,2.3
510,Gizo,SB,2021-06-14 03:03:42,-8.103,156.8419,82.98,74,87,7.85
511,Kouroussa,GN,2021-06-14 03:03:43,10.65,-9.8833,72.91,90,100,4.65
512,Areosa,PT,2021-06-14 03:03:43,41.7178,-8.8571,69.24,91,26,3.96
513,Verkhoyansk,RU,2021-06-14 03:03:43,67.5447,133.385,69.17,30,18,6.38
514,Sanok,PL,2021-06-14 03:03:44,49.5557,22.2056,56.43,100,97,8.86
515,Nouakchott,MR,2021-06-14 03:03:44,18.0858,-15.9785,71.53,85,37,10.76
516,Nioaque,BR,2021-06-14 03:03:45,-21.1353,-55.83,59.83,73,0,4.56
517,Fushan,CN,2021-06-14 03:03:45,37.4958,121.2581,83.44,42,100,10.4
518,Presidente Medici,BR,2021-06-14 03:03:46,-11.1753,-61.9014,74.68,69,54,2.26
519,Kommunar,RU,2021-06-14 03:03:46,59.6206,30.39,58.66,87,72,5.01
520,Koutiala,ML,2021-06-14 03:03:47,12.3917,-5.4642,87.26,47,100,11.05
521,Trujillo,PE,2021-06-14 03:03:47,-8.116,-79.03,66.76,88,9,6.2
522,Manicore,BR,2021-06-14 03:03:48,-5.8092,-61.3003,74.84,74,54,3.04
523,Asnaes,DK,2021-06-14 03:03:48,55.8123,11.5013,59.9,91,0,7.0
524,Arcata,US,2021-06-14 03:01:04,40.8665,-124.0828,65.62,96,90,0.0
525,Sola,VU,2021-06-14 03:03:49,-13.8833,167.55,80.47,75,59,16.67
526,Kansanshi,ZM,2021-06-14 03:03:49,-12.0951,26.4273,44.58,64,9,3.94
527,Northam,GB,2021-06-14 03:03:50,51.0333,-4.2167,59.47,87,6,3.47
528,Bonfim,BR,2021-06-14 03:03:50,3.0833,-59.95,77.5,79,85,3.89
529,Vanavara,RU,2021-06-14 03:03:51,60.34,102.2797,42.3,96,100,11.27
530,Thanh Hoa,VN,2021-06-14 03:01:10,19.8,105.7667,87.08,66,95,8.86
531,Aksarka,RU,2021-06-14 03:03:51,66.5606,67.7975,68.76,58,13,7.47
532,Rovaniemi,FI,2021-06-14 03:01:39,66.5,25.7167,47.61,76,0,5.75
533,Taoudenni,ML,2021-06-14 03:03:52,22.6783,-3.9836,98.44,11,0,9.84
534,Sydney,AU,2021-06-14 03:01:27,-33.8679,151.2073,66.31,67,75,1.01
535,Zemio,CF,2021-06-14 03:03:53,5.0314,25.1361,68.52,97,100,1.77
536,Swellendam,ZA,2021-06-14 03:03:53,-34.0226,20.4417,52.79,93,36,2.84
537,Nabire,ID,2021-06-14 03:03:54,-3.3667,135.4833,85.75,65,97,4.83
538,Naze,JP,2021-06-14 03:03:54,28.3667,129.4833,76.42,80,100,4.41
539,Andenes,NO,2021-06-14 03:03:55,69.3143,16.1194,45.07,75,90,13.8
540,Deer Lake,CA,2021-06-14 03:02:10,49.1667,-57.4316,43.11,91,65,4.23
541,Yacuiba,BO,2021-06-14 03:03:56,-22.038,-63.6797,57.6,55,0,4.63
542,Sobolevo,RU,2021-06-14 03:03:56,54.4299,31.8996,57.54,94,9,0.98
543,Ca Mau,VN,2021-06-14 03:02:31,9.1769,105.15,89.13,59,33,7.23
544,Huarmey,PE,2021-06-14 03:03:57,-10.0681,-78.1522,66.15,85,1,7.4
